date,Fiscal_year,Quater,state,vehicle_category,maker,state_sales,Maker_sales,total_vehicle_sold
2023-07-01,2024,Q2,Maharashtra,4-Wheelers,"Mercedes -Benz AG",1103,23,36082
2023-07-01,2024,Q2,Maharashtra,4-Wheelers,"BMW India",1103,81,36082
2023-07-01,2024,Q2,Maharashtra,4-Wheelers,"PCA Automobiles",1103,169,36082
2023-07-01,2024,Q2,Maharashtra,4-Wheelers,"Hyundai Motor",1103,88,36082
2023-07-01,2024,Q2,Maharashtra,4-Wheelers,"BYD India",1103,89,36082
2023-07-01,2024,Q2,Maharashtra,4-Wheelers,"Mahindra & Mahindra",1103,2174,36082
2023-07-01,2024,Q2,Maharashtra,4-Wheelers,"MG Motor",1103,935,36082
2023-07-01,2024,Q2,Maharashtra,4-Wheelers,"Tata Motors",1103,3823,36082
2023-07-01,2024,Q2,Manipur,4-Wheelers,"KIA Motors",6,22,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"Volvo Auto India",6,26,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"Mercedes -Benz AG",6,23,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"BMW India",6,81,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"PCA Automobiles",6,169,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"Hyundai Motor",6,88,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"BYD India",6,89,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"Mahindra & Mahindra",6,2174,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"MG Motor",6,935,427
2023-07-01,2024,Q2,Manipur,4-Wheelers,"Tata Motors",6,3823,427
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"KIA Motors",3,22,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"Volvo Auto India",3,26,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"Mercedes -Benz AG",3,23,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"BMW India",3,81,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"PCA Automobiles",3,169,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"Hyundai Motor",3,88,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"BYD India",3,89,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"Mahindra & Mahindra",3,2174,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"MG Motor",3,935,1030
2023-07-01,2024,Q2,Meghalaya,4-Wheelers,"Tata Motors",3,3823,1030
2023-07-01,2024,Q2,Odisha,4-Wheelers,"KIA Motors",134,22,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"Volvo Auto India",134,26,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"Mercedes -Benz AG",134,23,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"BMW India",134,81,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"PCA Automobiles",134,169,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"Hyundai Motor",134,88,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"BYD India",134,89,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"Mahindra & Mahindra",134,2174,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"MG Motor",134,935,5745
2023-07-01,2024,Q2,Odisha,4-Wheelers,"Tata Motors",134,3823,5745
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"KIA Motors",7,22,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"Volvo Auto India",7,26,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"Mercedes -Benz AG",7,23,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"BMW India",7,81,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"PCA Automobiles",7,169,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"Hyundai Motor",7,88,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"BYD India",7,89,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"Mahindra & Mahindra",7,2174,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"MG Motor",7,935,809
2023-07-01,2024,Q2,Puducherry,4-Wheelers,"Tata Motors",7,3823,809
2023-07-01,2024,Q2,Punjab,4-Wheelers,"KIA Motors",92,22,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"Volvo Auto India",92,26,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"Mercedes -Benz AG",92,23,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"BMW India",92,81,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"PCA Automobiles",92,169,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"Hyundai Motor",92,88,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"BYD India",92,89,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"Mahindra & Mahindra",92,2174,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"MG Motor",92,935,10766
2023-07-01,2024,Q2,Punjab,4-Wheelers,"Tata Motors",92,3823,10766
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"KIA Motors",405,22,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"Volvo Auto India",405,26,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"Mercedes -Benz AG",405,23,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"BMW India",405,81,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"PCA Automobiles",405,169,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"Hyundai Motor",405,88,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"BYD India",405,89,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"Mahindra & Mahindra",405,2174,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"MG Motor",405,935,14064
2023-07-01,2024,Q2,Rajasthan,4-Wheelers,"Tata Motors",405,3823,14064
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"KIA Motors",630,22,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"Volvo Auto India",630,26,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"Mercedes -Benz AG",630,23,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"BMW India",630,81,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"PCA Automobiles",630,169,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"Hyundai Motor",630,88,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"BYD India",630,89,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"Mahindra & Mahindra",630,2174,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"MG Motor",630,935,20553
2023-07-01,2024,Q2,"Tamil Nadu",4-Wheelers,"Tata Motors",630,3823,20553
2023-07-01,2024,Q2,Tripura,4-Wheelers,"KIA Motors",2,22,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"Volvo Auto India",2,26,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"Mercedes -Benz AG",2,23,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"BMW India",2,81,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"PCA Automobiles",2,169,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"Hyundai Motor",2,88,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"BYD India",2,89,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"Mahindra & Mahindra",2,2174,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"MG Motor",2,935,578
2023-07-01,2024,Q2,Tripura,4-Wheelers,"Tata Motors",2,3823,578
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"KIA Motors",420,22,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"Volvo Auto India",420,26,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"Mercedes -Benz AG",420,23,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"BMW India",420,81,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"PCA Automobiles",420,169,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"Hyundai Motor",420,88,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"BYD India",420,89,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"Mahindra & Mahindra",420,2174,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"MG Motor",420,935,29214
2023-07-01,2024,Q2,"Uttar Pradesh",4-Wheelers,"Tata Motors",420,3823,29214
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"KIA Motors",53,22,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"Volvo Auto India",53,26,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"Mercedes -Benz AG",53,23,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"BMW India",53,81,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"PCA Automobiles",53,169,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"Hyundai Motor",53,88,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"BYD India",53,89,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"Mahindra & Mahindra",53,2174,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"MG Motor",53,935,4216
2023-07-01,2024,Q2,Uttarakhand,4-Wheelers,"Tata Motors",53,3823,4216
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"KIA Motors",179,22,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"Volvo Auto India",179,26,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"Mercedes -Benz AG",179,23,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"BMW India",179,81,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"PCA Automobiles",179,169,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"Hyundai Motor",179,88,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"BYD India",179,89,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"Mahindra & Mahindra",179,2174,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"MG Motor",179,935,8111
2023-07-01,2024,Q2,"West Bengal",4-Wheelers,"Tata Motors",179,3823,8111
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"KIA Motors",3,21,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"Volvo Auto India",3,36,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"Mercedes -Benz AG",3,8,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"BMW India",3,64,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"PCA Automobiles",3,89,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"Hyundai Motor",3,141,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"BYD India",3,80,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"Mahindra & Mahindra",3,2013,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"MG Motor",3,913,183
2023-08-01,2024,Q2,"Andaman & Nicobar Island",4-Wheelers,"Tata Motors",3,3388,183
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"KIA Motors",104,21,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"Volvo Auto India",104,36,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"Mercedes -Benz AG",104,8,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"BMW India",104,64,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"PCA Automobiles",104,89,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"Hyundai Motor",104,141,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"BYD India",104,80,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"Mahindra & Mahindra",104,2013,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"MG Motor",104,913,7397
2023-08-01,2024,Q2,"Andhra Pradesh",4-Wheelers,"Tata Motors",104,3388,7397
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"KIA Motors",4,21,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"Volvo Auto India",4,36,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"Mercedes -Benz AG",4,8,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"BMW India",4,64,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"PCA Automobiles",4,89,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"Hyundai Motor",4,141,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"BYD India",4,80,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"Mahindra & Mahindra",4,2013,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"MG Motor",4,913,1121
2023-08-01,2024,Q2,"Arunachal Pradesh",4-Wheelers,"Tata Motors",4,3388,1121
2023-08-01,2024,Q2,Assam,4-Wheelers,"KIA Motors",27,21,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"Volvo Auto India",27,36,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"Mercedes -Benz AG",27,8,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"BMW India",27,64,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"PCA Automobiles",27,89,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"Hyundai Motor",27,141,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"BYD India",27,80,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"Mahindra & Mahindra",27,2013,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"MG Motor",27,913,7557
2023-08-01,2024,Q2,Assam,4-Wheelers,"Tata Motors",27,3388,7557
2023-08-01,2024,Q2,Bihar,4-Wheelers,"KIA Motors",53,21,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"Volvo Auto India",53,36,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"Mercedes -Benz AG",53,8,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"BMW India",53,64,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"PCA Automobiles",53,89,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"Hyundai Motor",53,141,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"BYD India",53,80,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"Mahindra & Mahindra",53,2013,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"MG Motor",53,913,5334
2023-08-01,2024,Q2,Bihar,4-Wheelers,"Tata Motors",53,3388,5334
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"KIA Motors",80,21,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"Volvo Auto India",80,36,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"Mercedes -Benz AG",80,8,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"BMW India",80,64,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"PCA Automobiles",80,89,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"Hyundai Motor",80,141,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"BYD India",80,80,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"Mahindra & Mahindra",80,2013,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"MG Motor",80,913,1937
2023-08-01,2024,Q2,Chandigarh,4-Wheelers,"Tata Motors",80,3388,1937
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"KIA Motors",107,21,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"Volvo Auto India",107,36,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"Mercedes -Benz AG",107,8,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"BMW India",107,64,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"PCA Automobiles",107,89,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"Hyundai Motor",107,141,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"BYD India",107,80,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"Mahindra & Mahindra",107,2013,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"MG Motor",107,913,3859
2023-08-01,2024,Q2,Chhattisgarh,4-Wheelers,"Tata Motors",107,3388,3859
2023-08-01,2024,Q2,Delhi,4-Wheelers,"KIA Motors",440,21,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"Volvo Auto India",440,36,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"Mercedes -Benz AG",440,8,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"BMW India",440,64,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"PCA Automobiles",440,89,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"Hyundai Motor",440,141,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"BYD India",440,80,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"Mahindra & Mahindra",440,2013,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"MG Motor",440,913,15852
2023-08-01,2024,Q2,Delhi,4-Wheelers,"Tata Motors",440,3388,15852
2023-08-01,2024,Q2,Goa,4-Wheelers,"KIA Motors",98,21,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"Volvo Auto India",98,36,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"Mercedes -Benz AG",98,8,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"BMW India",98,64,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"PCA Automobiles",98,89,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"Hyundai Motor",98,141,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"BYD India",98,80,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"Mahindra & Mahindra",98,2013,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"MG Motor",98,913,2177
2023-08-01,2024,Q2,Goa,4-Wheelers,"Tata Motors",98,3388,2177
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"KIA Motors",512,21,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"Volvo Auto India",512,36,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"Mercedes -Benz AG",512,8,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"BMW India",512,64,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"PCA Automobiles",512,89,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"Hyundai Motor",512,141,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"BYD India",512,80,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"Mahindra & Mahindra",512,2013,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"MG Motor",512,913,25572
2023-08-01,2024,Q2,Gujarat,4-Wheelers,"Tata Motors",512,3388,25572
2023-08-01,2024,Q2,Haryana,4-Wheelers,"KIA Motors",189,21,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"Volvo Auto India",189,36,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"Mercedes -Benz AG",189,8,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"BMW India",189,64,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"PCA Automobiles",189,89,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"Hyundai Motor",189,141,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"BYD India",189,80,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"Mahindra & Mahindra",189,2013,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"MG Motor",189,913,24414
2023-08-01,2024,Q2,Haryana,4-Wheelers,"Tata Motors",189,3388,24414
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"KIA Motors",11,21,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"Volvo Auto India",11,36,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"Mercedes -Benz AG",11,8,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"BMW India",11,64,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"PCA Automobiles",11,89,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"Hyundai Motor",11,141,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"BYD India",11,80,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"Mahindra & Mahindra",11,2013,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"MG Motor",11,913,3975
2023-08-01,2024,Q2,"Himachal Pradesh",4-Wheelers,"Tata Motors",11,3388,3975
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"KIA Motors",15,21,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"Volvo Auto India",15,36,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"Mercedes -Benz AG",15,8,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"BMW India",15,64,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"PCA Automobiles",15,89,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"Hyundai Motor",15,141,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"BYD India",15,80,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"Mahindra & Mahindra",15,2013,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"MG Motor",15,913,4843
2023-08-01,2024,Q2,"Jammu and Kashmir",4-Wheelers,"Tata Motors",15,3388,4843
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"KIA Motors",52,21,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"Volvo Auto India",52,36,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"Mercedes -Benz AG",52,8,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"BMW India",52,64,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"PCA Automobiles",52,89,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"Hyundai Motor",52,141,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"BYD India",52,80,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"Mahindra & Mahindra",52,2013,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"MG Motor",52,913,4040
2023-08-01,2024,Q2,Jharkhand,4-Wheelers,"Tata Motors",52,3388,4040
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"KIA Motors",1196,21,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"Volvo Auto India",1196,36,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"Mercedes -Benz AG",1196,8,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"BMW India",1196,64,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"PCA Automobiles",1196,89,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"Hyundai Motor",1196,141,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"BYD India",1196,80,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"Mahindra & Mahindra",1196,2013,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"MG Motor",1196,913,28235
2023-08-01,2024,Q2,Karnataka,4-Wheelers,"Tata Motors",1196,3388,28235
2023-08-01,2024,Q2,Kerala,4-Wheelers,"KIA Motors",736,21,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"Volvo Auto India",736,36,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"Mercedes -Benz AG",736,8,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"BMW India",736,64,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"PCA Automobiles",736,89,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"Hyundai Motor",736,141,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"BYD India",736,80,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"Mahindra & Mahindra",736,2013,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"MG Motor",736,913,18189
2023-08-01,2024,Q2,Kerala,4-Wheelers,"Tata Motors",736,3388,18189
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"KIA Motors",112,21,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"Volvo Auto India",112,36,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"Mercedes -Benz AG",112,8,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"BMW India",112,64,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"PCA Automobiles",112,89,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"Hyundai Motor",112,141,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"BYD India",112,80,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"Mahindra & Mahindra",112,2013,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"MG Motor",112,913,11479
2023-08-01,2024,Q2,"Madhya Pradesh",4-Wheelers,"Tata Motors",112,3388,11479
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"KIA Motors",1070,21,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"Volvo Auto India",1070,36,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"Mercedes -Benz AG",1070,8,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"BMW India",1070,64,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"PCA Automobiles",1070,89,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"Hyundai Motor",1070,141,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"BYD India",1070,80,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"Mahindra & Mahindra",1070,2013,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"MG Motor",1070,913,40169
2023-08-01,2024,Q2,Maharashtra,4-Wheelers,"Tata Motors",1070,3388,40169
2023-08-01,2024,Q2,Manipur,4-Wheelers,"KIA Motors",6,21,458
2023-08-01,2024,Q2,Manipur,4-Wheelers,"Volvo Auto India",6,36,458
2023-08-01,2024,Q2,Manipur,4-Wheelers,"Mercedes -Benz AG",6,8,458
2023-08-01,2024,Q2,Manipur,4-Wheelers,"BMW India",6,64,458
2023-08-01,2024,Q2,Manipur,4-Wheelers,"PCA Automobiles",6,89,458
2023-08-01,2024,Q2,Manipur,4-Wheelers,"Hyundai Motor",6,141,458
2023-08-01,2024,Q2,Manipur,4-Wheelers,"BYD India",6,80,458
